Test,Predictions,difference
8.433,3.026,5.408
5.3,3.089,2.211
-1.217,3.018,-4.235
3.633,2.435,1.198
16.017,2.413,13.604
0.6,3.39,-2.79
3.5,2.693,0.807
1.5,2.537,-1.037
0.433,2.336,-1.903
2.75,2.195,0.555
3.517,-0.443,3.959
-3.567,-0.423,-3.143
-0.0,-0.445,0.445
0.75,-0.45,1.2
1.317,-0.449,1.766
0.517,-0.446,0.963
0.417,-0.446,0.863
0.3,-0.448,0.748
0.267,-0.45,0.717
-3.767,-0.451,-3.316
-4.25,-0.454,-3.796
-0.0,-0.458,0.458
-0.0,-0.46,0.46
5.367,-0.458,5.824
-1.25,-0.422,-0.828
-2.367,-0.439,-1.928
0.583,-0.451,1.034
-0.0,-0.452,0.452
-1.883,-0.454,-1.429
-2.183,-0.456,-1.728
0.083,-0.459,0.543
0.833,-0.459,1.292
-0.0,-0.457,0.457
1.1,-0.454,1.554
-1.0,-0.45,-0.55
-0.5,-0.454,-0.046
-2.017,-0.456,-1.561
-0.0,-0.459,0.459
-0.0,-0.459,0.459
-1.083,-0.455,-0.628
-1.533,-0.458,-1.076
-0.117,-0.459,0.342
0.783,-0.459,1.242
-0.0,-0.455,0.455
0.183,-0.453,0.637
-0.633,-0.455,-0.178
0.633,-0.457,1.09
1.717,-0.455,2.172
-3.1,-0.449,-2.651
0.167,-0.458,0.624
3.75,-0.455,4.205
2.5,-0.431,2.931
1.2,-0.392,1.592
0.333,-0.405,0.739
-0.0,-0.423,0.423
1.95,-0.439,2.389
1.65,-0.433,2.083
2.183,-0.42,2.604
1.167,-0.388,1.555
-0.417,-0.368,-0.049
1.05,-0.413,1.463
0.5,-0.425,0.925
0.317,-0.431,0.748
0.183,-0.44,0.624
-0.383,-0.445,0.062
0.267,-0.449,0.715
0.25,-0.45,0.7
0.167,-0.452,0.619
-0.183,-0.452,0.269
2.233,-0.454,2.688
-1.033,-0.446,-0.588
-3.167,-0.449,-2.718
-0.067,-0.456,0.389
-5.667,-0.457,-5.209
4.25,-0.461,4.711
2.0,-0.442,2.442
-0.8,-0.414,-0.386
5.017,-0.437,5.453
5.267,-0.152,5.419
3.8,1.435,2.365
-2.2,1.99,-4.19
-0.0,1.358,-1.358
1.0,1.035,-0.035
-2.7,0.881,-3.581
3.55,0.039,3.511
0.35,0.082,0.268
1.5,-0.076,1.576
0.317,-0.169,0.486
3.217,-0.291,3.508
-0.217,0.042,-0.258
0.983,-0.096,1.079
1.35,-0.024,1.374
0.133,0.072,0.061
0.9,-0.145,1.045
0.467,-0.203,0.669
1.617,-0.256,1.873
4.55,-0.163,4.713
5.9,0.869,5.031
-1.833,2.268,-4.102
7.5,1.511,5.989
-0.5,-0.45,-0.05
-0.567,-0.454,-0.113
-0.0,-0.458,0.458
7.417,-0.459,7.875
1.933,-0.313,2.246
1.383,0.253,1.131
0.433,0.782,-0.349
-0.0,0.824,-0.824
-0.0,0.267,-0.267
1.45,-0.194,1.644
-0.317,-0.242,-0.075
-3.033,-0.357,-2.676
-0.0,-0.432,0.432
0.917,-0.446,1.362
0.783,-0.447,1.231
0.067,-0.449,0.516
-0.533,-0.453,-0.08
1.75,-0.456,2.206
1.033,-0.449,1.482
2.7,-0.445,3.145
-2.867,-0.392,-2.474
2.5,-0.431,2.931
-1.75,-0.412,-1.338
-2.183,-0.439,-1.744
-0.0,-0.452,0.452
3.233,-0.455,3.688
-0.45,-0.44,-0.01
0.75,-0.447,1.197
-0.533,-0.446,-0.087
0.233,-0.449,0.683
1.0,-0.45,1.45
-1.133,-0.45,-0.684
-1.883,-0.453,-1.43
-2.283,-0.457,-1.826
0.167,-0.461,0.628
-0.0,-0.461,0.461
0.65,-0.461,1.111
0.25,-0.46,0.71
-0.0,-0.46,0.46
-4.067,-0.461,-3.606
-0.617,-0.463,-0.153
0.5,-0.463,0.963
-0.583,-0.461,-0.123
0.5,-0.462,0.962
-0.167,-0.461,0.294
-1.883,-0.46,-1.424
0.967,-0.462,1.428
-0.0,-0.459,0.459
-0.267,-0.459,0.192
2.367,-0.46,2.826
4.417,-0.449,4.865
4.95,-0.355,5.305
3.233,0.483,2.751
9.017,1.529,7.488
2.083,2.938,-0.855
-0.85,2.421,-3.271
-0.033,2.027,-2.06
10.5,1.86,8.64
1.533,2.877,-1.343
-2.2,2.367,-4.567
-0.0,2.08,-2.08
10.033,1.904,8.129
14.1,2.877,11.223
1.0,4.026,-3.026
1.45,2.684,-1.234
11.4,2.501,8.899
-0.0,3.07,-3.07
3.1,2.596,0.504
2.217,2.528,-0.311
-0.183,2.419,-2.603
3.967,2.225,1.742
-1.0,2.323,-3.323
2.283,2.084,0.199
0.45,2.057,-1.607
-3.617,1.995,-5.612
3.667,1.633,2.034
-4.917,1.9,-6.817
1.0,1.19,-0.19
5.117,0.645,4.472
4.75,1.607,3.143
4.5,2.178,2.322
-1.433,2.374,-3.807
4.9,1.981,2.919
1.383,2.22,-0.837
4.017,2.055,1.962
0.75,2.215,-1.465
0.5,2.069,-1.569
5.0,1.959,3.041
1.433,2.132,-0.699
-0.633,2.07,-2.703
1.783,1.769,0.014
-0.983,1.501,-2.484
-2.55,0.768,-3.318
-3.1,-0.003,-3.097
-0.0,-0.245,0.245
-4.017,-0.315,-3.702
-0.0,-0.368,0.368
-0.567,-0.405,-0.162
-1.333,-0.431,-0.902
-0.133,-0.441,0.308
-0.817,-0.445,-0.372
0.833,-0.449,1.282
1.283,-0.449,1.733
-1.25,-0.448,-0.802
-0.017,-0.454,0.437
-1.3,-0.452,-0.848
0.5,-0.457,0.957
1.0,-0.455,1.455
-0.5,-0.452,-0.048
-0.783,-0.455,-0.328
3.667,-0.456,4.123
1.5,-0.443,1.943
0.667,-0.437,1.104
2.133,-0.441,2.574
5.3,-0.428,5.728
