Test,Predictions,difference
1.2,1.366,-0.166
-2.383,1.459,-3.843
-1.15,1.366,-2.516
0.0,1.389,-1.389
2.0,1.426,0.574
-2.133,1.518,-3.652
0.0,1.404,-1.404
2.083,1.553,0.53
-1.183,1.524,-2.708
1.0,1.397,-0.397
0.25,1.484,-1.234
-3.267,0.675,-3.942
1.333,1.36,-0.026
1.25,1.571,-0.321
-0.933,1.486,-2.419
-2.433,1.421,-3.854
0.0,1.375,-1.375
-2.017,1.437,-3.453
-1.633,1.39,-3.023
-2.9,1.501,-4.401
0.483,1.331,-0.847
-1.533,1.409,-2.943
-0.483,1.381,-1.864
0.167,1.392,-1.225
-1.6,1.416,-3.016
-0.25,1.385,-1.635
-0.533,1.418,-1.951
-0.167,1.387,-1.553
1.067,1.414,-0.348
-0.983,1.454,-2.438
-4.75,1.422,-6.172
-3.467,1.324,-4.791
0.483,1.326,-0.842
-2.067,1.435,-3.501
-2.133,1.373,-3.506
-0.633,1.401,-2.035
-0.217,1.393,-1.61
-2.1,1.399,-3.499
-2.833,1.375,-4.209
-2.783,-0.035,-2.749
1.167,1.365,-0.199
-0.883,1.406,-2.289
2.25,2.286,-0.036
5.65,0.082,5.568
5.267,1.493,3.774
3.85,1.662,2.188
-2.717,2.442,-5.158
-0.8,1.131,-1.931
2.983,0.001,2.982
1.983,0.053,1.93
2.233,0.193,2.04
0.617,2.465,-1.848
2.117,0.153,1.964
-3.467,0.935,-4.402
7.25,1.502,5.748
1.7,0.834,0.866
0.567,0.448,0.119
1.8,1.718,0.082
6.683,0.552,6.132
-2.85,2.103,-4.953
5.0,1.29,3.71
-1.4,1.462,-2.862
3.817,1.007,2.81
3.667,0.34,3.326
1.167,1.517,-0.35
1.85,0.585,1.265
0.233,0.575,-0.342
3.25,0.509,2.741
-1.367,1.718,-3.084
0.0,1.515,-1.515
0.017,1.511,-1.494
-0.85,1.468,-2.318
1.417,1.499,-0.083
0.933,1.496,-0.563
0.267,1.514,-1.248
0.033,1.515,-1.482
0.883,1.493,-0.609
0.0,1.471,-1.471
-1.117,1.455,-2.572
-1.85,1.426,-3.276
-1.6,1.399,-2.999
0.0,1.392,-1.392
0.683,1.444,-0.76
-0.583,1.487,-2.07
1.417,1.479,-0.063
0.0,1.582,-1.582
-1.167,1.441,-2.608
2.25,1.423,0.827
0.25,1.511,-1.261
-0.183,0.662,-0.845
0.383,1.439,-1.055
1.383,0.506,0.877
0.0,1.489,-1.489
-2.183,1.446,-3.63
0.417,1.397,-0.98
-0.333,1.478,-1.811
3.917,0.332,3.585
-1.55,0.565,-2.115
1.15,1.439,-0.289
-2.033,1.499,-3.532
0.0,1.417,-1.417
0.8,1.44,-0.64
0.0,1.502,-1.502
-0.033,1.452,-1.486
0.05,1.47,-1.42
3.783,1.455,2.329
0.0,0.641,-0.641
-0.1,1.507,-1.607
-0.85,1.452,-2.302
0.167,1.419,-1.253
1.75,1.51,0.24
