Test,Predictions,difference
-0.0,-0.931,0.931
-0.0,0.017,-0.017
5.367,0.11,5.256
-1.25,1.886,-3.136
-2.367,0.658,-3.025
0.583,0.378,0.205
-0.0,1.008,-1.008
-1.883,0.879,-2.762
-2.183,0.222,-2.406
0.083,-0.125,0.208
0.833,0.216,0.617
-0.0,0.496,-0.496
1.1,0.591,0.509
-1.0,0.755,-1.755
-0.5,0.305,-0.805
-2.017,0.279,-2.296
-0.0,-0.084,0.084
-0.0,0.471,-0.471
-1.083,0.312,-1.396
-1.533,0.132,-1.666
-0.117,0.042,-0.158
0.783,0.191,0.593
-0.0,0.424,-0.424
0.183,0.313,-0.129
-0.633,0.327,-0.96
0.633,0.209,0.424
1.717,0.483,1.233
-3.1,0.956,-4.056
0.167,0.276,-0.11
3.75,0.366,3.384
2.5,1.374,1.126
1.2,1.589,-0.389
0.333,1.367,-1.034
-0.0,1.205,-1.205
1.95,1.18,0.77
1.65,1.46,0.19
2.183,1.396,0.787
1.167,1.318,-0.152
-0.417,1.227,-1.644
1.05,0.855,0.195
0.5,0.987,-0.487
0.317,1.202,-0.885
0.183,0.968,-0.784
-0.383,0.869,-1.252
0.267,0.666,-0.399
0.25,0.692,-0.442
0.167,0.746,-0.58
-0.183,0.658,-0.841
2.233,0.813,1.42
-1.033,1.179,-2.213
-3.167,0.585,-3.751
-0.067,-0.158,0.091
-5.667,-0.047,-5.619
4.25,-0.828,5.078
2.0,0.93,1.07
-0.8,0.886,-1.686
5.017,0.444,4.572
5.267,2.074,3.193
3.8,2.652,1.148
-2.2,2.622,-4.822
-0.0,1.034,-1.034
1.0,1.176,-0.176
-2.7,1.166,-3.866
3.55,0.143,3.407
0.35,1.195,-0.845
1.5,0.747,0.753
0.317,1.053,-0.737
3.217,0.91,2.307
-0.217,1.766,-1.983
0.983,0.934,0.05
1.35,1.16,0.19
0.133,1.079,-0.946
0.9,0.758,0.142
0.467,0.728,-0.261
1.617,0.563,1.053
4.55,0.998,3.552
5.9,1.792,4.108
-1.833,2.919,-4.752
7.5,1.408,6.092
-0.5,-0.2,-0.3
-0.567,-0.186,-0.38
-0.0,-0.181,0.181
7.417,-0.052,7.468
1.933,1.795,0.138
1.383,1.177,0.206
0.433,0.968,-0.535
-0.0,0.947,-0.947
-0.0,0.574,-0.574
1.45,0.389,1.061
-0.317,0.777,-1.094
-3.033,0.376,-3.409
-0.0,-0.287,0.287
0.917,-0.009,0.926
0.783,0.262,0.521
0.067,0.345,-0.278
-0.533,0.337,-0.87
1.75,0.168,1.582
1.033,0.606,0.427
2.7,0.701,1.999
-2.867,1.183,-4.05
2.5,0.03,2.47
-1.75,0.905,-2.655
-2.183,0.18,-2.364
-0.0,-0.171,0.171
3.233,0.195,3.038
-0.45,1.03,-1.48
0.75,0.572,0.178
-0.533,0.61,-1.143
0.233,0.358,-0.125
1.0,0.348,0.652
-1.133,0.472,-1.605
-1.883,0.07,-1.954
-2.283,-0.262,-2.021
0.167,-0.439,0.606
-0.0,-0.119,0.119
0.65,0.014,0.636
0.25,0.347,-0.097
-0.0,0.418,-0.418
-4.067,0.347,-4.414
-0.617,-0.51,-0.107
0.5,0.175,0.325
-0.583,0.306,-0.889
0.5,0.268,0.232
-0.167,0.467,-0.634
-1.883,0.435,-2.318
0.967,-0.009,0.976
-0.0,0.423,-0.423
-0.267,0.292,-0.559
2.367,0.263,2.103
4.417,0.903,3.514
4.95,1.741,3.209
3.233,2.24,0.993
9.017,2.241,6.776
2.083,3.897,-1.814
-0.85,2.665,-3.515
-0.033,1.687,-1.721
10.5,1.546,8.954
1.533,4.498,-2.965
-2.2,2.781,-4.981
-0.0,1.83,-1.83
10.033,1.353,8.68
14.1,4.09,10.01
1.0,6.367,-5.367
1.45,3.478,-2.028
11.4,2.841,8.559
-0.0,5.119,-5.119
3.1,2.838,0.262
2.217,2.615,-0.398
-0.183,2.221,-2.405
3.967,1.557,2.41
-1.0,2.276,-3.276
2.283,1.242,1.041
0.45,1.59,-1.14
-3.617,1.248,-4.865
3.667,0.115,3.552
-4.917,1.156,-6.073
1.0,-0.345,1.345
5.117,0.256,4.86
4.75,1.437,3.313
4.5,1.911,2.589
-1.433,2.286,-3.72
4.9,1.23,3.67
1.383,2.358,-0.974
4.017,1.745,2.271
0.75,2.361,-1.611
0.5,1.787,-1.287
5.0,1.42,3.58
1.433,2.299,-0.866
-0.633,1.906,-2.54
1.783,-0.101,1.884
-0.983,0.207,-1.19
-2.55,-0.185,-2.365
-3.1,-0.812,-2.288
-0.0,-1.172,1.172
-4.017,-0.639,-3.378
-0.0,-1.386,1.386
-0.567,-0.886,0.319
-1.333,-0.503,-0.83
-0.133,-1.035,0.902
-0.817,-0.997,0.18
0.833,-0.966,1.799
1.283,-0.617,1.9
-1.25,-0.376,-0.874
-0.017,-0.449,0.432
-1.3,-0.493,-0.807
0.5,-0.715,1.215
1.0,-0.603,1.603
-0.5,-0.388,-0.112
-0.783,-0.521,-0.262
3.667,-0.749,4.416
1.5,0.35,1.15
0.667,0.041,0.626
2.133,0.182,1.952
5.3,0.527,4.773
4.55,1.304,3.246
0.333,1.459,-1.126
-1.017,0.547,-1.564
2.55,0.063,2.487
0.25,0.572,-0.322
3.233,0.247,2.986
-0.0,0.671,-0.671
1.4,0.164,1.236
1.583,0.488,1.095
0.25,0.449,-0.199
-3.65,0.199,-3.849
-0.317,-0.636,0.319
-1.817,-0.161,-1.656
-4.533,-0.714,-3.82
0.533,-1.065,1.599
-0.0,-0.777,0.777
1.45,-0.929,2.379
-1.383,-0.497,-0.886
-3.117,-0.414,-2.703
-3.417,-0.986,-2.431
0.533,-1.342,1.876
-3.783,-0.457,-3.326
-1.25,-1.297,0.047
1.2,-1.178,2.378
-2.383,-0.435,-1.948
-1.15,-1.159,0.009
-0.0,-0.973,0.973
2.0,-0.692,2.692
-2.133,-0.24,-1.893
-0.0,-0.737,0.737
2.083,-0.505,2.589
-1.183,-0.123,-1.061
1.0,-0.731,1.731
0.25,-0.42,0.67
-3.267,-0.365,-2.902
1.333,-1.012,2.345
1.25,-0.476,1.726
-0.933,-0.438,-0.495
-2.433,-0.684,-1.75
-0.0,-0.967,0.967
-2.017,-0.519,-1.497
-1.633,-0.877,-0.756
-2.9,-1.015,-1.885
0.483,-1.348,1.831
-1.533,-0.809,-0.724
-0.483,-1.071,0.588
0.167,-0.919,1.086
-1.6,-0.711,-0.889
-0.25,-0.964,0.714
-0.533,-0.854,0.321
-0.167,-0.873,0.707
1.067,-0.764,1.831
-0.983,-0.438,-0.546
-4.75,-0.688,-4.062
-3.467,-1.363,-2.104
0.483,-1.452,1.935
-2.067,-0.534,-1.533
-2.133,-0.991,-1.143
-0.633,-0.921,0.288
-0.217,-0.922,0.705
-2.1,-0.866,-1.234
-2.833,-0.863,-1.971
-2.783,-1.095,-1.688
1.167,-1.191,2.358
-0.883,-0.805,-0.078
2.25,1.119,1.131
5.65,0.795,4.855
5.267,1.572,3.694
3.85,1.758,2.092
-2.717,1.756,-4.473
-0.8,0.487,-1.287
2.983,0.265,2.719
1.983,0.726,1.257
2.233,0.67,1.563
0.617,0.837,-0.221
2.117,0.592,1.525
-3.467,0.856,-4.323
7.25,0.032,7.218
1.7,1.603,0.097
