Test,Predictions,difference
0.317,0.398,-0.081
3.217,0.324,2.893
-0.217,0.456,-0.672
0.983,0.322,0.661
1.35,0.343,1.007
0.133,0.401,-0.267
0.9,0.403,0.497
0.467,0.328,0.139
1.617,0.384,1.233
4.55,0.322,4.228
5.9,0.43,5.47
-1.833,0.526,-2.36
7.5,0.332,7.168
-0.5,0.296,-0.796
-0.567,0.271,-0.838
-0.0,0.324,-0.324
7.417,0.298,7.119
1.933,0.326,1.608
1.383,0.334,1.049
0.433,0.326,0.107
-0.0,0.375,-0.375
-0.0,0.317,-0.317
1.45,0.318,1.132
-0.317,0.34,-0.657
-3.033,0.321,-3.354
-0.0,0.316,-0.316
0.917,0.321,0.596
0.783,0.326,0.457
0.067,0.326,-0.259
-0.533,0.324,-0.858
1.75,0.321,1.429
1.033,0.292,0.741
2.7,0.322,2.378
-2.867,0.446,-3.312
2.5,0.324,2.176
-1.75,0.325,-2.075
-2.183,0.349,-2.533
-0.0,0.322,-0.322
3.233,0.327,2.907
-0.45,0.336,-0.786
0.75,0.324,0.426
-0.533,0.329,-0.863
0.233,0.318,-0.085
1.0,0.322,0.678
-1.133,0.328,-1.461
-1.883,0.324,-2.207
-2.283,0.347,-2.63
0.167,0.304,-0.137
-0.0,0.322,-0.322
0.65,0.33,0.32
0.25,0.324,-0.074
-0.0,0.32,-0.32
-4.067,0.315,-4.382
-0.617,0.316,-0.933
0.5,0.318,0.182
-0.583,0.307,-0.891
0.5,0.323,0.177
-0.167,0.322,-0.488
-1.883,0.328,-2.212
0.967,0.309,0.658
-0.0,0.318,-0.318
-0.267,0.3,-0.567
2.367,0.328,2.039
4.417,0.324,4.093
4.95,0.321,4.629
3.233,0.331,2.902
9.017,1.532,7.485
2.083,2.129,-0.046
-0.85,2.811,-3.661
-0.033,0.443,-0.477
10.5,0.366,10.134
1.533,1.602,-0.069
-2.2,2.146,-4.346
-0.0,0.545,-0.545
10.033,0.384,9.65
14.1,2.146,11.954
1.0,2.748,-1.748
1.45,0.668,0.782
11.4,0.513,10.887
-0.0,2.49,-2.49
3.1,1.831,1.269
2.217,1.331,0.885
-0.183,1.122,-1.305
3.967,0.343,3.623
-1.0,1.018,-2.018
2.283,0.999,1.285
0.45,0.347,0.103
-3.617,0.454,-4.071
3.667,0.328,3.338
-4.917,0.473,-5.39
1.0,0.36,0.64
5.117,0.319,4.797
4.75,0.426,4.324
4.5,0.331,4.169
-1.433,0.661,-2.094
4.9,0.62,4.28
1.383,0.759,0.624
4.017,0.343,3.674
0.75,0.325,0.425
0.5,0.326,0.174
5.0,0.395,4.605
1.433,0.462,0.972
-0.633,0.337,-0.97
1.783,0.358,1.425
-0.983,0.571,-1.554
-2.55,0.458,-3.008
-3.1,0.32,-3.42
-0.0,0.321,-0.321
-4.017,0.322,-4.339
-0.0,0.315,-0.315
-0.567,0.326,-0.893
-1.333,0.297,-1.63
-0.133,0.312,-0.446
-0.817,0.324,-1.141
0.833,0.319,0.515
1.283,0.318,0.965
-1.25,0.322,-1.572
-0.017,0.328,-0.345
-1.3,0.326,-1.626
0.5,0.325,0.175
1.0,0.323,0.677
-0.5,0.3,-0.8
-0.783,0.322,-1.105
3.667,0.339,3.328
1.5,0.324,1.176
0.667,0.325,0.342
2.133,0.358,1.775
5.3,0.329,4.971
4.55,0.416,4.134
0.333,0.308,0.025
-1.017,0.4,-1.417
2.55,0.347,2.203
0.25,0.329,-0.079
3.233,0.329,2.904
-0.0,0.466,-0.466
1.4,0.457,0.943
1.583,0.866,0.717
0.25,0.324,-0.074
-3.65,0.337,-3.987
-0.317,0.336,-0.653
-1.817,0.329,-2.146
-4.533,0.322,-4.856
0.533,0.319,0.214
-0.0,0.318,-0.318
1.45,0.32,1.13
-1.383,0.318,-1.701
-3.117,0.327,-3.443
-3.417,0.323,-3.74
0.533,0.327,0.206
-3.783,0.319,-4.102
-1.25,0.319,-1.569
1.2,0.307,0.893
-2.383,0.329,-2.713
-1.15,0.322,-1.472
-0.0,0.316,-0.316
2.0,0.316,1.684
-2.133,0.333,-2.466
-0.0,0.327,-0.327
2.083,0.328,1.755
-1.183,0.323,-1.506
1.0,0.32,0.68
0.25,0.321,-0.071
-3.267,0.329,-3.596
1.333,0.327,1.007
1.25,0.294,0.956
-0.933,0.323,-1.256
-2.433,0.329,-2.762
-0.0,0.333,-0.333
-2.017,0.326,-2.343
-1.633,0.337,-1.971
-2.9,0.329,-3.229
0.483,0.324,0.159
-1.533,0.328,-1.861
-0.483,0.322,-0.805
0.167,0.326,-0.159
-1.6,0.333,-1.933
-0.25,0.316,-0.566
-0.533,0.323,-0.856
-0.167,0.326,-0.492
