Test,Predictions,difference
0.383,1.447,-1.064
1.383,1.469,-0.086
0.0,1.466,-1.466
-2.183,1.447,-3.63
0.417,1.46,-1.044
-0.333,1.447,-1.78
3.917,1.465,2.451
-1.55,1.499,-3.049
1.15,1.465,-0.315
-2.033,1.454,-3.488
0.0,1.453,-1.453
0.8,1.464,-0.664
0.0,1.458,-1.458
-0.033,1.466,-1.499
0.05,1.456,-1.406
3.783,1.455,2.328
0.0,1.496,-1.496
-0.1,1.464,-1.564
-0.85,1.468,-2.318
0.167,1.454,-1.287
1.75,1.466,0.284
-2.233,1.459,-3.692
3.0,1.462,1.538
-0.283,1.459,-1.742
-1.5,0.92,-2.42
3.5,1.465,2.035
4.5,1.46,3.04
-1.7,1.462,-3.162
-4.367,1.458,-5.824
-0.5,1.517,-2.017
-2.467,1.472,-3.939
-0.5,1.465,-1.965
-0.5,1.462,-1.962
0.4,1.466,-1.066
-1.35,1.45,-2.8
0.417,1.449,-1.032
0.267,1.462,-1.196
1.233,1.463,-0.229
0.0,1.444,-1.444
0.033,1.448,-1.415
0.833,1.464,-0.63
0.8,1.457,-0.657
-1.833,1.451,-3.284
0.533,1.463,-0.929
1.883,1.434,0.449
-0.283,1.496,-1.779
2.25,1.455,0.795
0.55,1.443,-0.893
0.433,1.446,-1.012
0.683,1.444,-0.76
-0.3,1.435,-1.735
-0.25,1.443,-1.693
-0.483,1.437,-1.921
-1.05,1.442,-2.492
-0.133,1.436,-1.569
2.117,1.441,0.676
-2.883,1.436,-4.319
3.167,1.435,1.732
2.3,1.441,0.859
3.133,1.437,1.697
-0.483,1.444,-1.927
4.5,1.481,3.019
3.167,1.456,1.71
-1.25,1.465,-2.715
-3.783,1.467,-5.25
-1.467,0.862,-2.329
-0.5,1.473,-1.973
-1.867,1.465,-3.331
-0.967,1.449,-2.415
3.517,1.446,2.071
0.0,1.135,-1.135
0.0,1.515,-1.515
-1.8,1.486,-3.286
0.0,1.501,-1.501
-2.683,1.452,-4.136
-1.683,1.466,-3.149
-2.833,1.452,-4.285
-2.2,1.452,-3.652
-2.05,1.453,-3.503
-2.25,1.478,-3.728
-2.467,1.455,-3.922
-2.367,1.468,-3.835
-1.567,1.45,-3.016
0.0,1.445,-1.445
-2.9,1.485,-4.385
-3.333,1.494,-4.827
0.55,1.48,-0.93
-1.533,1.474,-3.008
-1.167,1.45,-2.617
2.983,1.448,1.536
2.533,1.465,1.068
0.0,1.501,-1.501
3.6,1.455,2.145
0.65,1.451,-0.801
0.783,1.457,-0.673
0.817,1.485,-0.668
1.367,1.487,-0.121
-0.717,1.477,-2.194
-1.25,1.472,-2.722
1.533,1.461,0.072
1.167,1.52,-0.353
-2.0,1.48,-3.48
-0.85,1.49,-2.34
-0.433,1.49,-1.923
1.6,1.518,0.082
2.2,1.363,0.837
2.033,1.5,0.534
-0.5,1.467,-1.967
-1.167,1.482,-2.649
-1.0,1.492,-2.492
-5.667,1.467,-7.133
0.417,1.134,-0.717
-3.317,1.234,-4.55
0.0,1.534,-1.534
-0.1,1.457,-1.557
-1.1,1.515,-2.615
0.25,1.473,-1.223
0.25,1.464,-1.214
-0.533,1.469,-2.002
-3.633,1.454,-5.087
-0.217,1.515,-1.731
0.067,1.477,-1.411
